location,month,year,water_usage
3648,10,2012,4488
3650,10,2012,6732
3652,10,2012,2992
3654,10,2012,1496
3656,10,2012,2244
3658,10,2012,4488
3660,10,2012,6732
3662,10,2012,4488
3664,10,2012,0
3666,10,2012,2244
3668,10,2012,1496
3670,10,2012,2244
3672,10,2012,2992
3674,10,2012,5984
3676,10,2012,2992
3678,10,2012,1496
3680,10,2012,2992
3682,10,2012,2992
3684,10,2012,5236
3686,10,2012,12716
3688,10,2012,4488
3690,10,2012,0
3692,10,2012,5236
3694,10,2012,2992
3696,10,2012,6732
3698,10,2012,7480
3702,10,2012,3740
3704,10,2012,3740
3706,10,2012,5236
3710,10,2012,1496
3712,10,2012,8976
3714,10,2012,3740
3716,10,2012,4488
3718,10,2012,2992
3720,10,2012,3740
3722,10,2012,5984
3724,10,2012,7480
3726,10,2012,0
3728,10,2012,4488
3730,10,2012,2992
3732,10,2012,2244
3734,10,2012,20944
3736,10,2012,2992
3738,10,2012,2244
3740,10,2012,4488
3742,10,2012,1496
3744,10,2012,1496
3746,10,2012,5236
3748,10,2012,2992
3750,10,2012,3740
3752,10,2012,5984
3754,10,2012,17952
3756,10,2012,4488
3758,10,2012,5984
3760,10,2012,3740
3762,10,2012,12716
3764,10,2012,2244
3766,10,2012,3740
3768,10,2012,2244
3770,10,2012,10472
3772,10,2012,1496
3774,10,2012,4488
3776,10,2012,8976
3778,10,2012,748
3780,10,2012,1496
3782,10,2012,2992
3784,10,2012,2244
3786,10,2012,11968
3788,10,2012,26928
3790,10,2012,4488
3792,10,2012,11220
3794,10,2012,11968
3796,10,2012,2992
3798,10,2012,6732
3800,10,2012,748
3802,10,2012,2244
3804,10,2012,12716
3806,10,2012,5236
3808,10,2012,5984
3810,10,2012,2992
3812,10,2012,3740
3814,10,2012,2244
3816,10,2012,2992
3818,10,2012,4488
3820,10,2012,4488
3822,10,2012,2992
3824,10,2012,16456
3826,10,2012,6732
3828,10,2012,4488
3830,10,2012,5236
3832,10,2012,3740
3834,10,2012,6732
3836,10,2012,2992
3838,10,2012,5236
3842,10,2012,2992
3844,10,2012,2244
3846,10,2012,5984
3848,10,2012,2244
3850,10,2012,2244
3852,10,2012,1496
3854,10,2012,5236
3856,10,2012,6732
3858,10,2012,2244
3860,10,2012,4488
3862,10,2012,4488
3864,10,2012,2992
3866,10,2012,5984
3868,10,2012,2992
3870,10,2012,3740
3872,10,2012,4488
3874,10,2012,6732
3876,10,2012,2992
3878,10,2012,14960
3880,10,2012,1496
3882,10,2012,3740
3884,10,2012,4488
3886,10,2012,2244
3888,10,2012,1496
3890,10,2012,2244
3892,10,2012,3740
3894,10,2012,4488
3896,10,2012,1496
3898,10,2012,3740
3900,10,2012,2992
3902,10,2012,8976
3904,10,2012,5236
3906,10,2012,5236
3908,10,2012,1496
3910,10,2012,2244
3912,10,2012,748
3914,10,2012,3740
3920,10,2012,3740
3922,10,2012,1496
3924,10,2012,3740
3926,10,2012,7480
3928,10,2012,748
3930,10,2012,748
3932,10,2012,2992
3934,10,2012,2992
3936,10,2012,1496
3938,10,2012,2992
3940,10,2012,14212
3942,10,2012,6732
3944,10,2012,3740
3946,10,2012,3740
3948,10,2012,3740
3950,10,2012,4488
3952,10,2012,2992
3954,10,2012,5236
3956,10,2012,5236
3958,10,2012,6732
3960,10,2012,4488
3962,10,2012,22440
3964,10,2012,1496
3966,10,2012,1496
3968,10,2012,2992
3970,10,2012,3740
3972,10,2012,3740
3974,10,2012,2244
3976,10,2012,748
3978,10,2012,3740
3980,10,2012,1496
3982,10,2012,2992
3984,10,2012,6732
3986,10,2012,3740
3990,10,2012,2992
3992,10,2012,2992
3994,10,2012,6732
3996,10,2012,5236
3998,10,2012,2992
4000,10,2012,4488
4002,10,2012,2992
4004,10,2012,3740
4006,10,2012,2992
4008,10,2012,748
4010,10,2012,3740
4012,10,2012,748
4014,10,2012,3740
4016,10,2012,8228
4018,10,2012,3740
4020,10,2012,5984
4022,10,2012,5236
4024,10,2012,3740
4026,10,2012,0
4028,10,2012,5236
4030,10,2012,2992
4032,10,2012,8976
4034,10,2012,5236
4036,10,2012,4488
4038,10,2012,5236
4040,10,2012,5984
4042,10,2012,6732
4044,10,2012,4488
4046,10,2012,0
4048,10,2012,2992
4050,10,2012,8228
4052,10,2012,5236
4054,10,2012,748
4056,10,2012,8976
4058,10,2012,2992
4060,10,2012,0
4062,10,2012,11220
4064,10,2012,3740
4066,10,2012,8976
4068,10,2012,1496
4070,10,2012,2992
4072,10,2012,2992
4074,10,2012,5236
4076,10,2012,3740
4078,10,2012,0
4080,10,2012,4488
4082,10,2012,2992
4084,10,2012,5236
4086,10,2012,8228
4088,10,2012,2992
4090,10,2012,16456
4092,10,2012,1496
4094,10,2012,748
4096,10,2012,1496
4098,10,2012,9724
4100,10,2012,4488
4102,10,2012,3740
4104,10,2012,10472
4106,10,2012,5236
4108,10,2012,1496
4110,10,2012,2992
4112,10,2012,2992
4114,10,2012,1496
4116,10,2012,3740
4118,10,2012,4488
4120,10,2012,1496
4122,10,2012,4488
4126,10,2012,8976
4128,10,2012,2244
4130,10,2012,1496
4132,10,2012,2244
4134,10,2012,5236
4136,10,2012,2992
4138,10,2012,8976
4140,10,2012,2992
4144,10,2012,1496
4146,10,2012,10472
4148,10,2012,2244
4150,10,2012,4488
4152,10,2012,1496
4154,10,2012,0
4156,10,2012,2244
4158,10,2012,13464
4160,10,2012,0
4164,10,2012,748
4166,10,2012,1496
4168,10,2012,2992
4170,10,2012,4488
4172,10,2012,4488
4174,10,2012,3740
4176,10,2012,1496
4178,10,2012,2244
4180,10,2012,6732
4182,10,2012,10472
4214,10,2012,1496
4216,10,2012,5236
4218,10,2012,748
4220,10,2012,748
4222,10,2012,748
4224,10,2012,748
4226,10,2012,2244
4228,10,2012,1496
4230,10,2012,0
4232,10,2012,5236
4234,10,2012,2244
4236,10,2012,2992
4238,10,2012,748
4240,10,2012,1496
4242,10,2012,748
4244,10,2012,1496
4246,10,2012,2244
4248,10,2012,3740
4250,10,2012,1496
4252,10,2012,3740
4258,10,2012,1496
4260,10,2012,748
4262,10,2012,748
4264,10,2012,748
4266,10,2012,2244
4268,10,2012,1496
4270,10,2012,0
4272,10,2012,2992
4274,10,2012,0
4276,10,2012,6732
4278,10,2012,2244
4280,10,2012,1496
4282,10,2012,748
4284,10,2012,2992
4286,10,2012,1496
4288,10,2012,748
4290,10,2012,1496
4292,10,2012,748
4294,10,2012,1496
4296,10,2012,2992
4298,10,2012,2992
4300,10,2012,3740
4302,10,2012,2992
4304,10,2012,2244
4306,10,2012,748
4308,10,2012,748
4310,10,2012,2244
4312,10,2012,1496
4316,10,2012,748
4318,10,2012,1496
4320,10,2012,748
4322,10,2012,2992
4324,10,2012,748
4326,10,2012,1496
4328,10,2012,1496
4330,10,2012,1496
4334,10,2012,0
4336,10,2012,1496
4338,10,2012,748
4340,10,2012,1496
4342,10,2012,1496
4344,10,2012,5236
4346,10,2012,2992
4348,10,2012,2244
4350,10,2012,1496
4352,10,2012,2244
4354,10,2012,5236
4356,10,2012,2244
4358,10,2012,1496
4360,10,2012,1496
4362,10,2012,2992
4364,10,2012,5236
4370,10,2012,1496
4372,10,2012,2992
4374,10,2012,748
4376,10,2012,748
4378,10,2012,2244
4380,10,2012,1496
4382,10,2012,1496
4384,10,2012,3740
4388,10,2012,2244
4390,10,2012,2992
4392,10,2012,1496
4394,10,2012,1496
4396,10,2012,748
4398,10,2012,2992
4400,10,2012,1496
4402,10,2012,1496
4404,10,2012,0
4406,10,2012,748
4408,10,2012,1496
4410,10,2012,3740
4414,10,2012,2244
4416,10,2012,748
4418,10,2012,2992
4420,10,2012,0
4424,10,2012,5984
4426,10,2012,1496
4428,10,2012,2244
4430,10,2012,2244
4432,10,2012,748
4434,10,2012,1496
4436,10,2012,748
4438,10,2012,748
4442,10,2012,1496
4444,10,2012,1496
4446,10,2012,2244
4448,10,2012,3740
4452,10,2012,0
4454,10,2012,1496
4456,10,2012,1496
4458,10,2012,1496
4462,10,2012,0
4464,10,2012,748
4466,10,2012,1496
4468,10,2012,1496
4470,10,2012,2244
4472,10,2012,2244
4474,10,2012,1496
4476,10,2012,748
4480,10,2012,3740
4482,10,2012,1496
4484,10,2012,1496
4486,10,2012,1496
4488,10,2012,748
4490,10,2012,2992
4492,10,2012,748
4494,10,2012,748
4496,10,2012,0
4498,10,2012,748
4500,10,2012,1496
4502,10,2012,8228
4504,10,2012,748
4506,10,2012,1496
4508,10,2012,1496
4510,10,2012,748
4512,10,2012,1496
4514,10,2012,1496
4516,10,2012,748
4518,10,2012,748
4524,10,2012,748
4526,10,2012,748
4528,10,2012,1496
4530,10,2012,748
4532,10,2012,748
4534,10,2012,1496
4536,10,2012,2244
4538,10,2012,748
4540,10,2012,2992
4542,10,2012,2244
4544,10,2012,1496
4546,10,2012,2244
4550,10,2012,0
4552,10,2012,748
4554,10,2012,748
4556,10,2012,1496
4558,10,2012,1496
4560,10,2012,748
4562,10,2012,3740
4564,10,2012,748
4568,10,2012,2244
4570,10,2012,2244
4572,10,2012,2244
4574,10,2012,1496
4576,10,2012,748
4578,10,2012,748
4580,10,2012,0
4582,10,2012,1496
4584,10,2012,2992
4586,10,2012,2244
4588,10,2012,748
4590,10,2012,3740
4592,10,2012,3740
4594,10,2012,748
4596,10,2012,2992
4598,10,2012,2992
4602,10,2012,748
4604,10,2012,1496
4606,10,2012,1496
4608,10,2012,748
4610,10,2012,748
4612,10,2012,2244
4614,10,2012,2244
4616,10,2012,2244
4618,10,2012,2244
4620,10,2012,2244
4622,10,2012,2244
4624,10,2012,1496
4626,10,2012,1496
4628,10,2012,1496
4630,10,2012,1496
4632,10,2012,1496
4634,10,2012,748
4636,10,2012,748
4640,10,2012,748
4642,10,2012,748
4644,10,2012,2992
4646,10,2012,748
4648,10,2012,2244
4650,10,2012,1496
4654,10,2012,1496
4656,10,2012,3740
4658,10,2012,1496
4660,10,2012,0
4662,10,2012,4488
4664,10,2012,1496
4666,10,2012,748
4668,10,2012,748
4670,10,2012,748
4672,10,2012,0
4674,10,2012,1496
4676,10,2012,0
4678,10,2012,2244
4680,10,2012,2992
4682,10,2012,2244
4684,10,2012,7480
4686,10,2012,748
4688,10,2012,748
4690,10,2012,1496
4692,10,2012,1496
4694,10,2012,0
4696,10,2012,748
4698,10,2012,748
4700,10,2012,0
4702,10,2012,2992
4704,10,2012,1496
4706,10,2012,2244
4708,10,2012,1496
4710,10,2012,748
4712,10,2012,748
4714,10,2012,2244
4716,10,2012,748
4720,10,2012,748
4722,10,2012,1496
4724,10,2012,748
4726,10,2012,1496
4730,10,2012,748
4732,10,2012,3740
4734,10,2012,2244
4736,10,2012,0
4738,10,2012,3740
4740,10,2012,2244
4742,10,2012,1496
4744,10,2012,2244
4746,10,2012,1496
4748,10,2012,4488
4750,10,2012,1496
4752,10,2012,1496
4754,10,2012,2244
4756,10,2012,1496
4758,10,2012,5984
4760,10,2012,2992
4762,10,2012,8228
4764,10,2012,748
4766,10,2012,2992
4768,10,2012,2244
4770,10,2012,0
4772,10,2012,0
4774,10,2012,0
4776,10,2012,2992
4778,10,2012,0
4780,10,2012,2992
4782,10,2012,1496
4784,10,2012,1496
4786,10,2012,1496
4788,10,2012,2992
4790,10,2012,4488
4792,10,2012,2992
4794,10,2012,2244
4796,10,2012,2244
4798,10,2012,2992
4800,10,2012,4488
4802,10,2012,8228
4804,10,2012,2992
4806,10,2012,3740
4808,10,2012,2244
4814,10,2012,15708
4816,10,2012,3740
4818,10,2012,3740
4820,10,2012,0
4822,10,2012,2992
4824,10,2012,3740
4826,10,2012,5236
4828,10,2012,18700
4830,10,2012,4488
4832,10,2012,0
4834,10,2012,0
4836,10,2012,3740
4838,10,2012,9724
4840,10,2012,2992
4842,10,2012,4488
4844,10,2012,8228
4846,10,2012,2244
4848,10,2012,5984
4850,10,2012,4488
4852,10,2012,5984
4854,10,2012,2992
4856,10,2012,1496
4858,10,2012,8228
4860,10,2012,748
4862,10,2012,4488
4864,10,2012,2244
4866,10,2012,3740
4868,10,2012,5236
4870,10,2012,3740
4872,10,2012,2992
4874,10,2012,2244
4876,10,2012,1496
4878,10,2012,2992
4880,10,2012,3740
4882,10,2012,6732
4884,10,2012,2992
4886,10,2012,2992
4888,10,2012,4488
4890,10,2012,2992
4892,10,2012,3740
4894,10,2012,1496
4896,10,2012,8228
4898,10,2012,8976
4900,10,2012,1496
4902,10,2012,2992
4904,10,2012,10472
4906,10,2012,5984
4908,10,2012,4488
4910,10,2012,6732
4912,10,2012,0
4914,10,2012,2244
4916,10,2012,3740
4918,10,2012,3740
4920,10,2012,2992
4922,10,2012,1496
4924,10,2012,1496
4926,10,2012,5236
4928,10,2012,4488
4930,10,2012,1496
4932,10,2012,9724
4934,10,2012,5236
4936,10,2012,2244
4940,10,2012,5984
4942,10,2012,1496
4944,10,2012,3740
4946,10,2012,1496
4948,10,2012,2992
4950,10,2012,5236
4952,10,2012,6732
4954,10,2012,4488
4956,10,2012,8976
4958,10,2012,2244
4960,10,2012,4488
4962,10,2012,748
4964,10,2012,8228
4966,10,2012,2244
4968,10,2012,2992
4970,10,2012,6732
4972,10,2012,3740
4974,10,2012,748
4976,10,2012,0
4978,10,2012,0
4980,10,2012,748
4982,10,2012,2992
4984,10,2012,748
4986,10,2012,1496
4988,10,2012,1496
4990,10,2012,3740
4992,10,2012,1496
4994,10,2012,3740
4996,10,2012,748
4998,10,2012,7480
5000,10,2012,2244
5002,10,2012,2992
5004,10,2012,5984
5006,10,2012,2992
5008,10,2012,748
5010,10,2012,748
5012,10,2012,0
5014,10,2012,1496
5016,10,2012,1496
5018,10,2012,3740
5020,10,2012,1496
5022,10,2012,8228
5024,10,2012,748
5026,10,2012,3740
5028,10,2012,2244
5030,10,2012,7480
5032,10,2012,5984
5034,10,2012,3740
5036,10,2012,1496
5038,10,2012,2992
5040,10,2012,11220
5042,10,2012,0
5044,10,2012,0
5046,10,2012,1496
5048,10,2012,10472
5050,10,2012,2244
5052,10,2012,6732
5054,10,2012,3740
5056,10,2012,11968
5058,10,2012,2992
5060,10,2012,2244
5062,10,2012,4488
5064,10,2012,1496
5066,10,2012,1496
5068,10,2012,2992
5070,10,2012,0
5072,10,2012,3740
5074,10,2012,4488
5076,10,2012,7480
5078,10,2012,4488
5080,10,2012,4488
5082,10,2012,5984
5084,10,2012,5236
5086,10,2012,5984
5088,10,2012,3740
5090,10,2012,748
5092,10,2012,5236
5094,10,2012,3740
5096,10,2012,3740
5098,10,2012,5984
5100,10,2012,2244
5102,10,2012,4488
5104,10,2012,5236
5106,10,2012,2992
5108,10,2012,2992
5110,10,2012,5236
5112,10,2012,748
5114,10,2012,6732
5116,10,2012,1496
5118,10,2012,3740
5120,10,2012,0
5122,10,2012,1496
5124,10,2012,2992
5126,10,2012,2992
5128,10,2012,1496
5130,10,2012,3740
5132,10,2012,5984
5134,10,2012,4488
5136,10,2012,3740
5138,10,2012,5236
5140,10,2012,4488
5142,10,2012,5236
5144,10,2012,748
5146,10,2012,3740
5148,10,2012,3740
5150,10,2012,5984
5152,10,2012,0
5154,10,2012,1496
5156,10,2012,2992
5158,10,2012,748
5160,10,2012,5984
5162,10,2012,19448
5164,10,2012,2992
5166,10,2012,3740
5168,10,2012,2992
5170,10,2012,3740
5172,10,2012,1496
5174,10,2012,5984
5176,10,2012,2992
5178,10,2012,3740
5180,10,2012,1496
5182,10,2012,2992
5184,10,2012,9724
5186,10,2012,5236
5188,10,2012,3740
5190,10,2012,0
5192,10,2012,3740
5194,10,2012,2244
5196,10,2012,2244
5198,10,2012,2992
5200,10,2012,3740
5202,10,2012,4488
5204,10,2012,2992
5206,10,2012,2244
5208,10,2012,3740
5210,10,2012,2992
5212,10,2012,6732
5214,10,2012,1496
5218,10,2012,748
5220,10,2012,9724
5222,10,2012,5236
5224,10,2012,2244
5226,10,2012,4488
5228,10,2012,5984
5230,10,2012,2992
5232,10,2012,2244
5234,10,2012,5236
5236,10,2012,1496
5238,10,2012,4488
5240,10,2012,0
5244,10,2012,1496
5246,10,2012,2244
5262,10,2012,1496
5264,10,2012,4488
5266,10,2012,2244
5268,10,2012,3740
5270,10,2012,1496
5272,10,2012,2244
5274,10,2012,748
5276,10,2012,2992
5278,10,2012,748
5280,10,2012,2244
5282,10,2012,1496
5284,10,2012,748
5286,10,2012,0
5288,10,2012,1496
5290,10,2012,5236
5292,10,2012,748
5294,10,2012,2244
5296,10,2012,748
5298,10,2012,2244
5300,10,2012,2244
5302,10,2012,2244
5304,10,2012,0
5306,10,2012,4488
5308,10,2012,1496
5310,10,2012,0
5312,10,2012,5236
5314,10,2012,1496
5316,10,2012,5236
5318,10,2012,1496
5320,10,2012,3740
5322,10,2012,0
5324,10,2012,2244
5326,10,2012,8976
5328,10,2012,5236
5330,10,2012,1496
5332,10,2012,1496
5334,10,2012,18700
5336,10,2012,2244
5338,10,2012,2992
5340,10,2012,1496
5342,10,2012,1496
5344,10,2012,4488
5346,10,2012,2244
5348,10,2012,2244
5350,10,2012,1496
5352,10,2012,2244
5354,10,2012,3740
5356,10,2012,2992
5358,10,2012,1496
5360,10,2012,2244
5362,10,2012,3740
5364,10,2012,2244
5366,10,2012,748
5368,10,2012,4488
5370,10,2012,4488
5372,10,2012,1496
5374,10,2012,4488
5376,10,2012,748
5378,10,2012,1496
5380,10,2012,2244
5382,10,2012,1496
5384,10,2012,2244
5386,10,2012,748
5388,10,2012,2992
5390,10,2012,0
5392,10,2012,2244
5394,10,2012,1496
5396,10,2012,2244
5398,10,2012,2992
5400,10,2012,2244
5402,10,2012,1496
5404,10,2012,748
5406,10,2012,748
5408,10,2012,2244
5412,10,2012,5236
5414,10,2012,748
5416,10,2012,7480
5418,10,2012,2244
5420,10,2012,3740
5422,10,2012,1496
5424,10,2012,2244
5426,10,2012,23188
5428,10,2012,1496
5430,10,2012,4488
6774,10,2012,2244
6776,10,2012,1496
6778,10,2012,4488
6780,10,2012,7480
6782,10,2012,2244
6784,10,2012,748
6786,10,2012,5984
6788,10,2012,2244
6790,10,2012,10472
6792,10,2012,748
6794,10,2012,5984
6796,10,2012,0
6798,10,2012,2244
6800,10,2012,4488
6802,10,2012,748
6804,10,2012,1496
6806,10,2012,1496
6808,10,2012,11220
6810,10,2012,0
6812,10,2012,748
6814,10,2012,4488
6816,10,2012,2244
6818,10,2012,8976
6820,10,2012,14960
6822,10,2012,4488
6824,10,2012,3740
6826,10,2012,9724
6828,10,2012,2244
6830,10,2012,3740
6832,10,2012,3740
6834,10,2012,748
6836,10,2012,3740
6838,10,2012,3740
6840,10,2012,3740
6842,10,2012,2992
6844,10,2012,2992
6850,10,2012,3740
6852,10,2012,5984
6854,10,2012,2244
6856,10,2012,1496
6858,10,2012,2244
6860,10,2012,4488
6862,10,2012,8228
6864,10,2012,4488
6866,10,2012,2992
6868,10,2012,1496
6870,10,2012,2992
6872,10,2012,9724
6874,10,2012,2992
6876,10,2012,3740
6878,10,2012,5236
6880,10,2012,0
6882,10,2012,2244
6884,10,2012,4488
6886,10,2012,748
6888,10,2012,2992
6890,10,2012,1496
6892,10,2012,2992
6894,10,2012,1496
6896,10,2012,1496
6898,10,2012,7480
6900,10,2012,4488
6902,10,2012,8976
6904,10,2012,9724
6906,10,2012,1496
6908,10,2012,3740
6910,10,2012,2244
6912,10,2012,1496
6914,10,2012,0
6916,10,2012,2244
6918,10,2012,5236
6920,10,2012,6732
6922,10,2012,11968
6924,10,2012,5236
6926,10,2012,7480
6928,10,2012,10472
6930,10,2012,5236
6932,10,2012,10472
6934,10,2012,4488
6936,10,2012,3740
6938,10,2012,1496
6940,10,2012,3740
6942,10,2012,6732
6944,10,2012,3740
6946,10,2012,8228
6948,10,2012,3740
6950,10,2012,0
6952,10,2012,2992
6954,10,2012,5236
6956,10,2012,2244
6958,10,2012,5984
6960,10,2012,2244
6962,10,2012,2244
6964,10,2012,5984
6966,10,2012,2244
6968,10,2012,2244
6970,10,2012,2244
6972,10,2012,748
6974,10,2012,2244
6976,10,2012,2992
6978,10,2012,2244
6980,10,2012,10472
6982,10,2012,1496
6984,10,2012,2244
6986,10,2012,748
6988,10,2012,2992
6990,10,2012,2244
6992,10,2012,0
6994,10,2012,1496
6996,10,2012,3740
6998,10,2012,1496
7000,10,2012,1496
7002,10,2012,3740
7004,10,2012,4488
7006,10,2012,1496
7008,10,2012,2992
7010,10,2012,5984
7012,10,2012,2244
7014,10,2012,0
7016,10,2012,5984
7018,10,2012,2992
7020,10,2012,5236
7022,10,2012,4488
7024,10,2012,11220
7026,10,2012,4488
7028,10,2012,9724
7030,10,2012,5984
7032,10,2012,1496
7034,10,2012,3740
7036,10,2012,1496
7038,10,2012,5236
7040,10,2012,4488
7042,10,2012,8976
7044,10,2012,1496
7046,10,2012,6732
7048,10,2012,748
7050,10,2012,4488
7052,10,2012,2992
7054,10,2012,2244
7056,10,2012,5984
7058,10,2012,2244
7060,10,2012,17952
7062,10,2012,5984
7064,10,2012,748
7066,10,2012,4488
7068,10,2012,3740
7070,10,2012,5236
7072,10,2012,5984
7074,10,2012,1496
7076,10,2012,4488
7078,10,2012,8228
7080,10,2012,3740
7082,10,2012,3740
7084,10,2012,3740
7086,10,2012,3740
7088,10,2012,5236
7090,10,2012,2992
7098,10,2012,748
7100,10,2012,4488
7102,10,2012,1496
7104,10,2012,1496
7106,10,2012,2992
7108,10,2012,2244
7110,10,2012,2992
7112,10,2012,1496
7116,10,2012,2244
7118,10,2012,1496
7120,10,2012,2244
7122,10,2012,748
7124,10,2012,2992
7126,10,2012,2992
7128,10,2012,1496
7130,10,2012,1496
7132,10,2012,1496
7134,10,2012,748
7136,10,2012,3740
7138,10,2012,5984
7142,10,2012,1496
7144,10,2012,748
7146,10,2012,748
7148,10,2012,0
7150,10,2012,0
7152,10,2012,2992
7154,10,2012,1496
7156,10,2012,2244
7160,10,2012,5236
7162,10,2012,1496
7164,10,2012,748
7166,10,2012,748
7168,10,2012,2244
7170,10,2012,2992
7172,10,2012,748
7174,10,2012,2244
7176,10,2012,4488
7178,10,2012,748
7180,10,2012,2992
7182,10,2012,0
7184,10,2012,1496
7186,10,2012,748
7188,10,2012,748
7190,10,2012,2992
7192,10,2012,2992
7194,10,2012,5984
7196,10,2012,3740
7198,10,2012,3740
7200,10,2012,3740
7202,10,2012,2244
7204,10,2012,2244
7206,10,2012,748
7208,10,2012,5236
7210,10,2012,1496
7212,10,2012,2992
7214,10,2012,4488
7216,10,2012,5236
7218,10,2012,4488
7220,10,2012,5236
7222,10,2012,6732
7224,10,2012,3740
7226,10,2012,3740
7228,10,2012,1496
7230,10,2012,2244
7232,10,2012,8976
7234,10,2012,5984
7238,10,2012,4488
7240,10,2012,1496
7242,10,2012,748
7244,10,2012,3740
7246,10,2012,18700
7248,10,2012,2992
7250,10,2012,4488
7252,10,2012,1496
7254,10,2012,1496
7256,10,2012,3740
7258,10,2012,6732
7260,10,2012,5236
7262,10,2012,3740
7264,10,2012,5236
7268,10,2012,5984
7270,10,2012,1496
7272,10,2012,7480
7274,10,2012,3740
7276,10,2012,6732
7278,10,2012,4488
7280,10,2012,1496
7282,10,2012,2992
7284,10,2012,3740
7286,10,2012,3740
7288,10,2012,2244
7290,10,2012,4488
7292,10,2012,0
7294,10,2012,8228
7340,10,2012,2992
7344,10,2012,748
7346,10,2012,4488
7348,10,2012,0
7350,10,2012,748
7352,10,2012,4488
7354,10,2012,5236
7356,10,2012,2244
7360,10,2012,6732
7364,10,2012,3740
7366,10,2012,1496
7368,10,2012,4488
7372,10,2012,748
7374,10,2012,6732
7376,10,2012,7480
7378,10,2012,5236
