Location ID,10/12 Usage,11/12 Usage,12/12 Usage,1/13 Usage,2/13 Usage,3/13 Usage,4/13 Usage,5/13 Usage,6/13 Usage,7/13 Usage,8/13 Usage,9/13 Usage,Service Address
161984,0,6,5,1,6,4,4,4,3,4,2,4,1221 E WALNUT ST UNIT 309
161986,0,6,3,0,5,3,3,4,4,3,3,6,1221 E WALNUT ST UNIT 409
161988,0,5,3,0,5,4,4,6,2,1,2,5,1221 E WALNUT ST UNIT 207
161990,0,5,4,1,4,3,3,5,1,0,0,4,1221 E WALNUT ST UNIT
161992,0,4,2,0,6,4,3,7,5,4,3,4,1221 E WALNUT ST UNIT 407
161994,0,3,3,0,3,4,2,3,3,3,2,4,1221 E WALNUT ST UNIT 208
161996,0,3,2,0,3,3,1,3,2,2,3,3,1221 E WALNUT ST UNIT
161998,0,7,5,0,6,5,5,6,6,6,3,6,1221 E WALNUT ST UNIT 408
162000,0,7,6,0,7,6,3,5,1,0,1,5,1221 E WALNUT ST UNIT
162002,0,6,5,4,9,7,7,7,5,7,3,13,1221 E WALNUT ST UNIT 205
162004,0,15,3,1,4,4,3,4,8,16,0,0,1221 E WALNUT ST UNIT 105
162006,0,8,6,1,8,8,5,7,4,4,4,7,1221 E WALNUT ST UNIT 405
162008,0,9,5,0,7,7,5,9,8,16,8,29,1221 E WALNUT ST UNIT
162010,0,6,4,0,8,6,4,7,5,25,26,7,1221 E WALNUT ST UNIT
162012,0,7,7,0,7,7,7,12,8,3,2,13,1221 E WALNUT ST UNIT
162014,0,9,5,0,8,8,5,7,5,3,3,30,1221 E WALNUT ST UNIT
162016,0,6,3,1,5,5,4,6,4,5,6,78,1221 E WALNUT ST UNIT
162018,0,8,6,0,10,9,6,7,6,8,4,8,1221 E WALNUT ST UNIT 301
162020,0,8,5,3,9,7,5,9,7,4,6,9,1221 E WALNUT ST UNIT 401
162022,0,7,6,2,9,9,5,7,7,4,5,53,1221 E WALNUT ST UNIT 106
162024,0,9,7,2,8,7,6,8,8,5,2,102,1221 E WALNUT ST UNIT
162026,0,12,6,0,10,7,7,9,4,0,2,6,1221 E WALNUT ST UNIT
162028,0,11,4,2,8,8,6,7,3,3,2,7,1221 E WALNUT ST UNIT 406
162030,0,11,7,0,12,11,9,12,14,21,12,26,1221 E WALNUT ST UNIT
162032,0,7,6,0,9,8,7,7,4,3,3,7,1221 E WALNUT ST UNIT 304
162034,0,7,5,2,8,8,5,7,9,9,6,116,1221 E WALNUT ST UNIT 204
162036,0,6,5,3,6,5,3,7,10,18,10,14,1221 E WALNUT ST UNIT
162038,0,5,4,1,6,5,3,5,1,1,1,10,1221 E WALNUT ST UNIT
162040,0,11,7,1,12,11,13,25,11,3,0,13,1221 E WALNUT ST UNIT
162042,0,8,5,1,10,8,8,11,15,20,15,90,1221 E WALNUT ST UNIT 202
162044,0,10,3,1,5,5,4,5,2,1,3,43,1221 E WALNUT ST UNIT
162046,0,7,11,53,46,7,5,6,5,6,4,5,1221 E WALNUT ST UNIT 110
162048,0,34,4,99,12,25,4,6,3,2,3,7,1221 E WALNUT ST UNIT
162050,0,41,52,45,35,7,6,7,3,3,3,7,1221 E WALNUT ST UNIT 310
162052,0,13,6,1,8,8,6,12,3,2,1,31,1221 E WALNUT ST UNIT 410
162054,7,7,6,0,7,6,5,6,2,5,5,8,1221 E WALNUT ST UNIT
162056,8,7,5,0,8,7,5,6,3,2,1,7,1221 E WALNUT ST UNIT 212
162058,17,8,3,2,6,4,4,5,7,6,4,7,1221 E WALNUT ST UNIT 312
162060,7,9,5,0,8,8,5,8,6,7,3,10,1221 E WALNUT ST UNIT
162062,8,11,5,1,6,3,3,4,4,2,2,7,1221 E WALNUT ST UNIT
162064,5,6,5,1,6,7,4,6,3,3,4,5,1221 E WALNUT ST UNIT
162066,0,26,4,1,6,6,4,5,8,8,4,7,1221 E WALNUT ST UNIT
162068,6,8,5,2,7,6,5,8,9,8,5,8,1221 E WALNUT ST UNIT
162070,10,7,5,1,6,6,4,5,8,8,9,10,1221 E WALNUT ST UNIT 116
162072,88,63,5,1,9,7,6,10,4,4,2,5,1221 E WALNUT ST UNIT
162074,8,10,6,1,7,6,5,8,6,4,6,9,1221 E WALNUT ST UNIT 316
162076,0,0,0,0,18,6,7,9,6,5,4,6,1221 E WALNUT ST UNIT
162078,7,7,5,0,7,6,4,6,6,5,6,140,1221 E WALNUT ST UNIT
162080,9,11,4,1,10,8,6,10,7,5,6,8,1221 E WALNUT ST UNIT 218
162082,7,7,4,5,7,7,6,7,4,3,3,9,1221 E WALNUT ST UNIT
162084,16,20,8,1,14,13,10,11,5,4,5,36,1221 E WALNUT ST UNIT 418
162086,0,7,5,0,8,8,5,7,4,2,2,9,1221 E WALNUT ST UNIT 403
162114,0,0,0,0,0,0,0,0,0,0,1,1,16 N TENTH ST UNIT
162116,0,0,0,0,0,0,0,0,0,0,0,2,16 N TENTH ST UNIT
162118,0,0,0,0,0,0,0,0,0,0,0,42,16 N TENTH ST UNIT 3
162122,0,0,0,0,0,0,0,0,0,0,7,14,16 N TENTH ST UNIT 201
162124,0,0,0,0,0,0,0,0,0,0,2,9,16 N TENTH ST UNIT
162126,0,0,0,0,0,0,0,0,0,0,0,1,16 N TENTH ST UNIT 4
162130,0,0,0,0,0,0,0,0,0,0,0,3,16 N TENTH ST UNIT 202
162132,0,0,0,0,0,0,0,0,0,0,14,5,16 N TENTH ST UNIT
162150,0,11,19,8,8,6,5,6,22,47,57,56,Not Found
162154,0,0,0,0,0,0,0,0,22,75,52,37,Not Found
162156,0,0,0,0,0,0,0,0,18,68,22,27,Not Found
162158,0,1,15,10,10,10,7,9,7,13,20,18,Not Found
162168,0,0,0,0,0,0,0,0,0,80,27,42,Not Found
162170,0,0,0,0,2,2,3,4,6,18,20,31,Not Found
162172,0,0,0,2,3,1,2,1,13,26,36,28,Not Found
162174,0,0,0,0,0,0,1,1,38,53,38,28,Not Found
162176,0,0,0,0,0,0,0,0,0,73,29,50,Not Found
162178,11,140,4,6,4,4,4,3,39,65,49,84,Not Found
162180,0,0,0,0,0,0,0,0,0,0,61,58,Not Found
162184,0,0,0,0,0,0,0,0,0,0,0,68,Not Found
162190,17,28,3,5,5,4,3,4,2,27,30,38,Not Found
162194,0,0,0,0,0,0,0,0,0,0,87,70,Not Found
162208,0,1,1,2,5,6,4,5,4,8,5,7,1605 CASTLE ROCK CT
162268,0,0,0,3,4,4,3,4,5,8,6,8,1034 LAGRANGE CT 
162272,4,5,3,0,4,3,3,3,2,0,1,6,260 S TENTH ST UNIT 201
162274,2,3,2,1,5,4,4,4,5,4,2,1,260 S TENTH ST UNIT 301
162276,3,2,1,0,3,3,2,2,1,2,1,3,260 S TENTH ST UNIT 401
162278,1,2,2,0,3,2,2,3,2,0,1,6,260 S TENTH ST UNIT 501
162280,5,0,0,0,0,0,1,0,0,1,0,0,260 S TENTH ST UNIT 101
162282,2,3,1,0,1,1,1,3,0,0,1,3,260 S TENTH ST UNIT 202
162284,2,3,1,1,4,4,3,3,1,0,1,2,260 S TENTH ST UNIT
162286,3,3,2,1,3,3,2,2,1,0,2,3,260 S TENTH ST UNIT 402
162288,3,2,1,0,3,2,2,2,0,0,1,2,260 S TENTH ST UNIT 502
162290,6,6,4,1,7,5,4,5,5,4,6,7,260 S TENTH ST UNIT
162292,6,6,4,0,5,6,3,6,4,2,1,8,260 S TENTH ST UNIT
162294,7,9,5,0,8,6,5,7,5,4,3,0,260 S TENTH ST UNIT 303
162296,8,10,5,0,9,8,4,8,2,2,1,0,260 S TENTH ST UNIT 403
162298,7,7,7,3,9,8,5,8,5,6,3,1,260 S TENTH ST UNIT
162302,6,8,4,1,5,6,5,7,4,4,3,8,260 S TENTH ST UNIT
162304,15,7,4,1,7,8,19,52,13,4,0,4,260 S TENTH ST UNIT
162306,3,1,1,0,9,8,6,8,6,5,5,10,260 S TENTH ST UNIT
162308,8,8,5,3,6,8,7,8,6,5,7,7,260 S TENTH ST UNIT
162310,2,5,2,2,5,5,3,5,0,0,2,9,260 S TENTH ST UNIT
162314,2,2,2,0,1,1,1,1,0,1,1,2,260 S TENTH ST UNIT 405
162316,3,4,2,1,2,3,3,3,2,3,3,3,260 S TENTH ST UNIT
162318,2,3,2,1,3,4,2,3,3,4,5,5,260 S TENTH ST UNIT
162320,4,3,3,0,3,2,2,4,3,1,0,4,260 S TENTH ST UNIT 306
162322,2,3,1,0,2,3,2,2,2,1,4,4,260 S TENTH ST UNIT
162324,4,5,4,0,2,2,1,2,1,4,3,3,260 S TENTH ST UNIT 506
162384,0,0,0,0,3,2,2,4,4,3,3,3,Not Found
162386,0,0,0,1,2,2,2,1,2,2,3,2,Not Found
162388,0,0,0,0,0,1,2,1,2,2,2,2,Not Found
162390,0,0,0,0,0,4,3,4,5,4,4,5,Not Found
162402,0,7,4,1,7,7,15,5,4,2,6,9,260 S TENTH ST UNIT
162404,5,5,4,0,5,4,3,4,5,4,2,4,260 S TENTH ST UNIT 305
162412,0,0,0,0,0,0,0,0,0,0,0,0,4174 JUNIPER PL 
162414,0,0,0,0,0,0,0,0,0,0,0,0,4176 JUNIPER PL
162420,2,0,2,0,2,1,1,2,1,2,1,1,223 N NINTH ST APT
162422,5,4,3,3,4,1,1,2,1,1,2,34,223 N NINTH ST APT 102
162424,4,4,3,1,2,2,2,2,1,0,0,4,223 N NINTH ST APT 103
162426,2,2,2,1,3,2,2,3,3,2,4,10,223 N NINTH ST APT
162428,2,2,2,1,2,2,1,2,1,2,1,4,223 N NINTH ST APT
162430,14,14,19,0,7,6,6,5,8,8,12,7,223 N NINTH ST APT 301
162432,2,3,1,1,2,2,1,2,1,1,0,3,223 N NINTH ST APT
162434,2,3,3,1,3,2,2,2,2,3,1,3,223 N NINTH ST APT 302
162436,3,4,2,1,2,2,3,3,2,2,2,4,223 N NINTH ST APT 203
162438,3,3,2,0,4,3,3,4,4,3,5,5,223 N NINTH ST APT
162440,2,2,2,1,2,2,1,2,2,1,1,3,223 N NINTH ST APT 204
162442,3,4,3,4,3,3,3,3,5,3,3,5,223 N NINTH ST APT
162526,0,0,0,2,3,4,3,4,5,3,2,14,1818 HATTON DR 
162528,0,0,0,2,1,2,1,3,4,4,16,22,1816 HATTON DR
162530,0,0,0,2,3,8,7,7,8,11,102,48,1814 HATTON DR
162532,0,0,0,0,0,0,0,0,0,0,6,6,3700 ASPEN HEIGHTS PKWY APT 100
162534,0,0,0,0,0,0,0,0,0,0,7,8,3700 ASPEN HEIGHTS PKWY APT 101
162536,0,0,0,0,0,0,0,0,0,0,0,5,3700 ASPEN HEIGHTS PKWY APT 102
162540,0,0,0,0,0,0,0,0,0,0,0,0,3702 ASPEN HEIGHTS PKWY APT 100
162542,0,0,0,0,0,0,0,0,0,0,0,4,3702 ASPEN HEIGHTS PKWY APT 101
162544,0,0,0,0,0,0,0,0,0,0,0,4,3702 ASPEN HEIGHTS PKWY APT
162546,0,0,0,0,0,0,0,0,0,0,0,6,3702 ASPEN HEIGHTS PKWY APT
162550,0,0,0,0,0,0,0,0,0,0,0,3,3704 ASPEN HEIGHTS PKWY APT
162552,0,0,0,0,0,0,0,0,0,0,0,3,3704 ASPEN HEIGHTS PKWY APT
162554,0,0,0,0,0,0,0,0,0,0,0,7,3704 ASPEN HEIGHTS PKWY APT
162556,0,0,0,0,0,0,0,0,0,0,0,5,3704 ASPEN HEIGHTS PKWY APT
162560,0,0,0,0,0,0,0,0,0,0,4,11,3706 ASPEN HEIGHTS PKWY 
162562,0,0,0,0,0,0,0,0,0,0,0,9,3708 ASPEN HEIGHTS PKWY
162564,0,0,0,0,0,0,0,0,0,0,0,4,3710 ASPEN HEIGHTS PKWY APT 100
162566,0,0,0,0,0,0,0,0,0,0,4,5,3710 ASPEN HEIGHTS PKWY APT 101
162570,0,0,0,0,0,0,0,0,0,0,1,8,3712 ASPEN HEIGHTS PKWY
162574,0,0,0,0,0,0,0,0,0,0,1,6,3716 ASPEN HEIGHTS PKWY
162576,0,0,0,0,0,0,0,0,0,0,0,3,3718 ASPEN HEIGHTS PKWY 
162580,0,0,0,0,0,0,0,0,0,0,1,8,3722 ASPEN HEIGHTS PKWY 
162582,0,0,0,0,0,0,0,0,0,0,0,7,3724 ASPEN HEIGHTS PKWY 
162584,0,0,0,0,0,0,0,0,0,0,1,9,3726 ASPEN HEIGHTS PKWY 
162588,0,0,0,0,0,0,0,0,0,0,1,2,3730 ASPEN HEIGHTS PKWY 
162590,0,0,0,0,0,0,0,0,0,0,1,0,3732 ASPEN HEIGHTS PKWY 
162594,0,0,0,0,0,0,0,0,0,0,1,6,3736 ASPEN HEIGHTS PKWY 
162596,0,0,0,0,0,0,0,0,0,0,8,6,3738 ASPEN HEIGHTS PKWY 
162600,0,0,0,0,0,0,0,0,0,0,0,5,3713 ASPEN HEIGHTS PKWY
162604,0,0,0,0,0,0,0,0,0,0,0,8,3709 ASPEN HEIGHTS PKWY 
162606,0,0,0,0,0,0,0,0,0,0,0,9,3707 ASPEN HEIGHTS PKWY 
162610,0,0,0,0,0,0,0,0,0,0,0,8,3703 ASPEN HEIGHTS PKWY 
162614,0,0,0,0,0,0,0,0,0,0,0,5,3749 ASPEN HEIGHTS PKWY 
162616,0,0,0,0,0,0,0,0,0,0,4,77,3747 ASPEN HEIGHTS PKWY 
162624,0,0,0,0,0,0,0,0,0,0,2,6,3739 ASPEN HEIGHTS PKWY 
162626,0,0,0,0,0,0,0,0,0,0,21,8,3737 ASPEN HEIGHTS PKWY 
162630,0,0,0,0,0,0,0,0,0,0,1,6,3733 ASPEN HEIGHTS PKWY 
162632,0,0,0,0,0,0,0,0,0,0,1,7,3731 ASPEN HEIGHTS PKWY 
162636,0,0,0,0,0,0,0,0,0,0,1,9,3727 ASPEN HEIGHTS PKWY 
162640,0,0,0,0,0,0,0,0,0,0,1,8,3742 ASPEN HEIGHTS PKWY 
162642,0,0,0,0,0,0,0,0,0,0,1,5,3744 ASPEN HEIGHTS PKWY 
162644,0,0,0,0,0,0,0,0,0,0,0,5,3746 ASPEN HEIGHTS PKWY
162648,0,0,0,0,0,0,0,0,0,0,1,6,3750 ASPEN HEIGHTS PKWY
162652,0,0,0,0,0,0,0,0,0,0,0,6,3754 ASPEN HEIGHTS PKWY
162656,0,0,0,0,0,0,0,0,0,0,3,6,3758 ASPEN HEIGHTS PKWY 
162658,0,0,0,0,0,0,0,0,0,0,1,5,3760 ASPEN HEIGHTS PKWY 
162668,0,0,0,0,0,0,0,0,0,0,0,0,3804 ASPEN HEIGHTS PKWY 
162674,0,0,0,0,0,0,0,0,0,0,0,0,3810 ASPEN HEIGHTS PKWY 
162676,0,0,0,0,0,0,0,0,0,0,0,0,3812 ASPEN HEIGHTS PKWY
162680,0,0,0,0,0,0,0,0,0,0,0,0,3816 ASPEN HEIGHTS PKWY 
162682,0,0,0,0,0,0,0,0,0,0,0,0,3818 ASPEN HEIGHTS PKWY
162686,0,0,0,0,0,0,0,0,0,0,0,0,3822 ASPEN HEIGHTS PKWY 
162688,0,0,0,0,0,0,0,0,0,0,0,0,3824 ASPEN HEIGHTS PKWY 
162690,0,0,0,0,0,0,0,0,0,0,0,0,3826 ASPEN HEIGHTS PKWY 
162694,0,0,0,0,0,0,0,0,0,0,0,0,3830 ASPEN HEIGHTS PKWY
162698,0,0,0,0,0,0,0,0,0,0,0,0,3834 ASPEN HEIGHTS PKWY 
162706,0,0,0,0,0,0,0,0,0,0,0,1,3807 ASPEN HEIGHTS PKWY
162708,0,0,0,0,0,0,0,0,0,0,0,2,3809 ASPEN HEIGHTS PKWY 
162710,0,0,0,0,0,0,0,0,0,0,0,1,3811 ASPEN HEIGHTS PKWY 
162712,0,0,0,0,0,0,0,0,0,0,0,1,3813 ASPEN HEIGHTS PKWY 
162714,0,0,0,0,0,0,0,0,0,0,0,6,3815 ASPEN HEIGHTS PKWY 
162716,0,0,0,0,0,0,0,0,0,0,0,0,3817 ASPEN HEIGHTS PKWY 
162720,0,0,0,0,0,0,0,0,0,0,0,0,3821 ASPEN HEIGHTS PKWY 
162730,0,0,0,0,0,0,0,0,0,0,2,4,3500 ASPEN HEIGHTS PKWY APT
162732,0,0,0,0,0,0,0,0,0,0,1,6,3500 ASPEN HEIGHTS PKWY APT
162734,0,0,0,0,0,0,0,0,0,7,1,7,3500 ASPEN HEIGHTS PKWY APT 102
162738,0,0,0,0,0,0,0,0,0,0,0,6,3502 ASPEN HEIGHTS PKWY APT
162740,0,0,0,0,0,0,0,0,0,0,2,3,3502 ASPEN HEIGHTS PKWY APT
162742,0,0,0,0,0,0,0,0,0,26,0,3,3502 ASPEN HEIGHTS PKWY APT
162744,0,0,0,0,0,0,0,0,0,0,2,8,3504 ASPEN HEIGHTS PKWY 
162746,0,0,0,0,0,0,0,0,0,0,2,5,3506 ASPEN HEIGHTS PKWY 
162750,0,0,0,0,0,0,0,0,0,0,2,4,3508 ASPEN HEIGHTS PKWY APT
162752,0,0,0,0,0,0,0,0,0,0,1,4,3508 ASPEN HEIGHTS PKWY APT
162754,0,0,0,0,0,0,0,0,0,0,1,5,3510 ASPEN HEIGHTS PKWY 
162760,0,0,0,0,0,0,0,0,0,0,1,2,3512 ASPEN HEIGHTS PKWY APT
162762,0,0,0,0,0,0,0,0,0,1,0,3,3512 ASPEN HEIGHTS PKWY APT 101
162766,0,0,0,0,0,0,0,0,0,0,2,6,3514 ASPEN HEIGHTS PKWY APT 100
162768,0,0,0,0,0,0,0,0,0,11,2,7,3514 ASPEN HEIGHTS PKWY APT 101
162770,0,0,0,0,0,0,0,0,0,1,1,6,3516 ASPEN HEIGHTS PKWY
162772,0,0,0,0,0,0,0,0,0,1,1,7,3518 ASPEN HEIGHTS PKWY
162776,0,0,0,0,0,0,0,0,0,0,3,6,3520 ASPEN HEIGHTS PKWY APT
162778,0,0,0,0,0,0,0,0,0,0,2,3,3520 ASPEN HEIGHTS PKWY APT 101
162780,0,0,0,0,0,0,0,0,0,1,2,5,3522 ASPEN HEIGHTS PKWY
162784,0,0,0,0,0,0,0,0,0,2,0,5,3524 ASPEN HEIGHTS PKWY APT 100
162786,0,0,0,0,0,0,0,0,0,1,3,6,3524 ASPEN HEIGHTS PKWY APT 101
162788,0,0,0,0,0,0,0,0,0,7,3,7,3526 ASPEN HEIGHTS PKWY 
162792,0,0,0,0,0,0,0,0,0,1,1,6,3528 ASPEN HEIGHTS PKWY APT
162794,0,0,0,0,0,0,0,0,0,0,3,5,3528 ASPEN HEIGHTS PKWY APT 101
162796,0,0,0,0,0,0,0,0,0,1,4,8,3530 ASPEN HEIGHTS PKWY
162798,0,0,0,0,0,0,0,0,1,1,4,5,3532 ASPEN HEIGHTS PKWY
162802,0,0,0,0,0,0,0,0,0,1,3,7,3536 ASPEN HEIGHTS PKWY 
162808,0,0,0,0,0,0,0,0,0,0,2,4,3538 ASPEN HEIGHTS PKWY APT 100
162812,0,0,0,0,0,0,0,0,0,0,2,4,3538 ASPEN HEIGHTS PKWY APT 101
162814,0,0,0,0,0,0,0,0,3,15,2,9,3540 ASPEN HEIGHTS PKWY 
162816,0,0,0,0,0,0,0,0,3,2,2,7,3542 ASPEN HEIGHTS PKWY 
162820,0,0,0,0,0,0,0,0,5,6,2,7,3544 ASPEN HEIGHTS PKWY APT 100
162822,0,0,0,0,0,0,0,0,0,0,3,7,3544 ASPEN HEIGHTS PKWY APT 101
162828,0,0,0,0,0,0,0,0,0,0,4,0,3546 ASPEN HEIGHTS PKWY APT 100
162830,0,0,0,0,0,0,0,0,0,0,1,5,3546 ASPEN HEIGHTS PKWY APT
162832,0,0,0,0,0,0,0,0,0,22,22,0,3548 ASPEN HEIGHTS PKWY 
162834,0,0,0,0,0,0,0,0,0,3,4,10,3550 ASPEN HEIGHTS PKWY
162838,0,0,0,0,0,0,0,0,0,0,4,6,3552 ASPEN HEIGHTS PKWY APT 100
162840,0,0,0,0,0,0,0,0,0,1,1,5,3552 ASPEN HEIGHTS PKWY APT 101
162842,0,0,0,0,0,0,0,0,3,14,13,16,3554 ASPEN HEIGHTS PKWY
162846,0,0,0,0,0,0,0,0,0,1,2,5,3556 ASPEN HEIGHTS PKWY APT 100
162848,0,0,0,0,0,0,0,0,0,0,3,4,3556 ASPEN HEIGHTS PKWY APT 101
162850,0,0,0,0,0,0,0,0,0,0,1,5,3556 ASPEN HEIGHTS PKWY APT 102
162852,0,0,0,0,0,0,0,0,4,1,0,5,3556 ASPEN HEIGHTS PKWY APT
162856,0,0,0,0,0,0,0,0,0,2,1,4,3558 ASPEN HEIGHTS PKWY APT 100
162858,0,0,0,0,0,0,0,0,0,1,0,3,3558 ASPEN HEIGHTS PKWY APT 101
162860,0,0,0,0,0,0,0,0,0,1,0,8,3558 ASPEN HEIGHTS PKWY APT
162864,0,0,0,0,0,0,0,0,0,1,1,6,3560 ASPEN HEIGHTS PKWY APT
162866,0,0,0,0,0,0,0,0,0,1,1,6,3560 ASPEN HEIGHTS PKWY APT 101
162868,0,0,0,0,0,0,0,0,0,0,1,3,3560 ASPEN HEIGHTS PKWY APT 102
162870,0,0,0,0,0,0,0,0,0,1,2,8,3560 ASPEN HEIGHTS PKWY APT 103
162874,0,0,0,0,0,0,0,0,12,4,1,4,3562 ASPEN HEIGHTS PKWY APT
162876,0,0,0,0,0,0,0,0,0,0,1,2,3562 ASPEN HEIGHTS PKWY APT 101
162878,0,0,0,0,0,0,0,0,0,0,2,5,3562 ASPEN HEIGHTS PKWY APT
162882,0,0,0,0,0,0,0,0,0,1,2,3,3564 ASPEN HEIGHTS PKWY APT 100
162884,0,0,0,0,0,0,0,0,0,3,1,2,3564 ASPEN HEIGHTS PKWY APT 101
162886,0,0,0,0,0,0,0,0,0,2,2,6,3564 ASPEN HEIGHTS PKWY APT
162888,0,0,0,0,0,0,0,0,0,0,9,7,3561 ASPEN HEIGHTS PKWY
162890,0,0,0,0,0,0,0,0,0,0,3,5,3559 ASPEN HEIGHTS PKWY 
162894,0,0,0,0,0,0,0,0,0,0,1,4,3557 ASPEN HEIGHTS PKWY APT
162896,0,0,0,0,0,0,0,0,0,0,2,4,3557 ASPEN HEIGHTS PKWY APT 101
162898,0,0,0,0,0,0,0,0,0,0,1,8,3555 ASPEN HEIGHTS PKWY
162902,0,0,0,0,0,0,0,0,0,28,3,3,3553 ASPEN HEIGHTS PKWY APT 100
162904,0,0,0,0,0,0,0,0,0,0,1,4,3553 ASPEN HEIGHTS PKWY APT
162906,0,0,0,0,0,0,0,0,0,0,18,4,3551 ASPEN HEIGHTS PKWY 
162916,0,0,0,0,0,0,0,0,0,0,1,8,3519 ASPEN HEIGHTS PKWY APT
162918,0,0,0,0,0,0,0,0,0,0,1,4,3519 ASPEN HEIGHTS PKWY APT
162920,0,0,0,0,0,0,0,0,0,0,2,8,3521 ASPEN HEIGHTS PKWY 
162924,0,0,0,0,0,0,0,0,0,0,4,6,3523 ASPEN HEIGHTS PKWY APT 100
162926,0,0,0,0,0,0,0,0,0,0,2,17,3523 ASPEN HEIGHTS PKWY APT
162928,0,0,0,0,0,0,0,0,0,0,4,4,3525 ASPEN HEIGHTS PKWY
162930,0,0,0,0,0,0,0,0,0,0,2,8,3527 ASPEN HEIGHTS PKWY 
162932,0,0,0,0,0,0,0,0,0,0,4,10,3529 ASPEN HEIGHTS PKWY 
162936,0,0,0,0,0,0,0,0,0,0,0,0,3531 ASPEN HEIGHTS PKWY APT 100
162938,0,0,0,0,0,0,0,0,0,0,2,5,3531 ASPEN HEIGHTS PKWY APT 101
162940,0,0,0,0,0,0,0,0,0,6,3,6,3533 ASPEN HEIGHTS PKWY
162944,0,0,0,0,0,0,0,0,0,26,2,5,3535 ASPEN HEIGHTS PKWY APT
162946,0,0,0,0,0,0,0,0,0,7,0,3,3535 ASPEN HEIGHTS PKWY APT 101
162948,0,0,0,0,0,0,0,0,0,0,4,6,3537 ASPEN HEIGHTS PKWY
162950,0,0,0,0,0,0,0,0,0,1,22,8,3539 ASPEN HEIGHTS PKWY
162954,0,0,0,0,0,0,0,0,0,26,2,5,3541 ASPEN HEIGHTS PKWY APT 100
162956,0,0,0,0,0,0,0,0,0,0,2,4,3541 ASPEN HEIGHTS PKWY APT
162958,0,0,0,0,0,0,0,0,0,0,2,8,3543 ASPEN HEIGHTS PKWY
162960,0,0,0,0,0,0,0,0,0,1,1,9,3545 ASPEN HEIGHTS PKWY 
162964,0,0,0,0,0,0,0,0,0,12,1,4,3547 ASPEN HEIGHTS PKWY APT 100
162966,0,0,0,0,0,0,0,0,0,8,4,7,3547 ASPEN HEIGHTS PKWY APT
162968,0,0,0,0,0,0,0,0,0,28,8,7,3549 ASPEN HEIGHTS PKWY 
162972,0,0,0,0,0,0,0,0,0,0,2,4,3602 ASPEN HEIGHTS PKWY APT
162974,0,0,0,0,0,0,0,0,0,0,24,5,3602 ASPEN HEIGHTS PKWY APT 101
162976,0,0,0,0,0,0,0,0,0,0,0,7,3602 ASPEN HEIGHTS PKWY APT 102
162978,0,0,0,0,0,0,0,0,0,0,1,7,3602 ASPEN HEIGHTS PKWY APT 103
162982,0,0,0,0,0,0,0,0,0,0,0,5,3604 ASPEN HEIGHTS PKWY APT 100
162984,0,0,0,0,0,0,0,0,0,0,1,2,3604 ASPEN HEIGHTS PKWY APT 101
162986,0,0,0,0,0,0,0,0,0,0,0,6,3604 ASPEN HEIGHTS PKWY APT 102
162988,0,0,0,0,0,0,0,0,7,6,6,7,3606 ASPEN HEIGHTS PKWY
162992,0,0,0,0,0,0,0,0,0,0,0,3,3608 ASPEN HEIGHTS PKWY APT
162994,0,0,0,0,0,0,0,0,0,0,0,3,3608 ASPEN HEIGHTS PKWY APT 101
162996,0,0,0,5,1,1,1,1,4,0,6,6,3610 ASPEN HEIGHTS PKWY
163000,0,0,0,0,0,0,0,0,0,0,2,9,3612 ASPEN HEIGHTS PKWY APT 100
163002,0,0,0,0,0,0,0,5,4,10,6,19,Not Found
163004,0,0,0,0,0,0,0,0,0,0,1,5,3614 ASPEN HEIGHTS PKWY
163006,0,0,0,0,0,0,0,0,0,0,6,7,3616 ASPEN HEIGHTS PKWY
163008,0,0,0,0,0,0,0,0,0,0,0,10,3618 ASPEN HEIGHTS PKWY
163012,0,0,0,0,0,0,0,0,0,0,0,4,3620 ASPEN HEIGHTS PKWY APT 100
163014,0,0,0,0,0,0,0,0,0,0,0,5,3620 ASPEN HEIGHTS PKWY APT
163016,0,0,0,0,0,0,0,0,0,0,3,8,3622 ASPEN HEIGHTS PKWY 
163018,0,0,0,0,0,0,0,0,0,0,1,7,3624 ASPEN HEIGHTS PKWY 
163022,0,0,0,0,0,0,0,0,0,0,0,6,3626 ASPEN HEIGHTS PKWY APT 100
163024,0,0,0,0,0,0,0,0,0,0,0,4,3626 ASPEN HEIGHTS PKWY APT
163026,0,0,0,0,0,0,0,0,0,0,0,8,3628 ASPEN HEIGHTS PKWY 
163028,0,0,0,0,0,0,0,0,0,0,1,6,3615 ASPEN HEIGHTS PKWY 
163030,0,0,0,0,0,0,0,0,0,0,5,7,3613 ASPEN HEIGHTS PKWY 
163034,0,0,0,0,0,0,0,0,0,0,0,3,3611 ASPEN HEIGHTS PKWY APT 100
163036,0,0,0,0,0,0,0,0,0,0,0,6,3611 ASPEN HEIGHTS PKWY APT 101
163038,0,0,0,0,0,0,0,0,0,0,0,9,3609 ASPEN HEIGHTS PKWY 
163040,0,0,0,0,0,0,0,0,0,0,1,7,3617 ASPEN HEIGHTS PKWY 
163044,0,0,0,0,0,0,0,0,0,0,0,0,3619 ASPEN HEIGHTS PKWY APT
163046,0,0,0,0,0,0,0,0,0,0,1,6,3619 ASPEN HEIGHTS PKWY APT 101
163048,0,0,0,0,0,0,0,0,0,0,2,5,3621 ASPEN HEIGHTS PKWY 
